metaproteome~WP_110012378.1	UniRef100_B9MBQ7~K03522	90.7	312	27	1	1	312	1	310	9.5e-147	524.6
metaproteome~WP_110266925.1	UniRef100_A1K3A8~K11942	82.5	1094	184	3	1	1093	1	1088	0.0e+00	1764.2
metaproteome~WP_110283506.1	UniRef100_A0A109ULJ3~K00382	91.2	707	58	1	1	703	1	707	0.0e+00	1264.6
metaproteome~PYM43668.1	UniRef100_A0A0K1P890~K01966	74.0	507	129	1	10	516	27	530	1.4e-216	757.3
metaproteome~WP_110526395.1	UniRef100_N6Y0H7~K01870	89.2	942	94	2	1	934	1	942	0.0e+00	1741.1
metaproteome~PZN48639.1	UniRef100_E4TU12~K03040	80.5	329	64	0	1	329	1	329	4.1e-148	529.3
metaproteome~PZN55477.1	UniRef100_A0A0D3LEN9~K02112	87.2	501	63	1	1	500	1	501	1.1e-248	864.0
metaproteome~PZO12500.1	UniRef100_A0A1B3LXN6~K01939	98.3	462	8	0	1	462	1	462	1.2e-267	926.8
metaproteome~PZP66845.1	UniRef100_A0A1D8J917~K01689	100.0	385	0	0	1	385	44	428	1.7e-217	760.0
metaproteome~PZQ20951.1	UniRef100_A0A1E4KUY5~K06078	78.7	89	19	0	1	89	1	89	3.7e-19	99.0
metaproteome~PZQ23721.1	UniRef100_A0A0S2G1Q6~K04078	82.1	95	16	1	3	97	2	95	7.3e-37	157.9
metaproteome~PZQ29239.1	UniRef100_A0A0S2FPI5~K00252	91.7	387	32	0	1	387	1	387	4.9e-209	731.9
metaproteome~PZQ31060.1	UniRef100_A0A0G3LR46~K02357	89.0	292	32	0	1	292	1	292	2.9e-113	413.3
metaproteome~PZQ33640.1	UniRef100_A0A0A8E021~K01623	90.7	334	31	0	1	334	1	334	1.1e-172	610.9
metaproteome~PZQ52337.1	UniRef100_Q1L7P1~K00023	88.3	240	28	0	1	240	1	240	3.5e-117	426.0
metaproteome~PZQ72791.1	UniRef100_F0Q508~K00239	90.9	602	55	0	1	602	1	602	0.0e+00	1115.9
metaproteome~PZR17193.1	UniRef100_A0A0X8G8S2~K16091	54.5	743	332	2	75	815	3	741	1.6e-238	830.9
metaproteome~PZR41209.1	UniRef100_L0FU44~K03040	77.8	329	73	0	1	329	1	329	9.4e-145	518.1
metaproteome~PZU52332.1	UniRef100_A0A1B3LJ66~K00052	92.4	357	27	0	1	357	1	357	2.1e-182	643.3
metaproteome~PZU53316.1	UniRef100_A0A0G3BNG8~K02406	44.3	418	194	8	1	397	1	400	2.5e-67	261.2
metaproteome~PZU90377.1	UniRef100_A0A1B3NSA0~K02055	87.8	368	45	0	1	368	1	368	4.1e-189	665.6
metaproteome~WP_111458653.1	UniRef100_B4R9B0~K01006	90.4	897	86	0	2	898	16	912	0.0e+00	1620.1
metaproteome~WP_111478617.1	UniRef100_A0A076HPV1~K02112	87.0	501	65	0	1	501	1	501	2.5e-250	869.4
metaproteome~WP_111657866.1	UniRef100_A0A0B4XUY1~K02111	94.6	514	28	0	1	514	1	514	1.6e-276	956.4
metaproteome~RCL80155.1	UniRef100_A0A192IF94~K00031	79.5	404	82	1	1	404	1	403	9.9e-197	691.0
metaproteome~WP_114588697.1	UniRef100_A0A212EJZ3~K07374	99.8	450	1	0	1	450	1	450	2.0e-267	926.0
metaproteome~WP_114830792.1	UniRef100_A0A126NXD4~K01903	92.5	398	30	0	1	398	1	398	3.7e-204	715.7
metaproteome~WP_114969704.1	UniRef100_Q022K0~K00114	38.2	518	284	5	52	556	12	506	1.8e-98	365.2
metaproteome~WP_114972116.1	UniRef100_G8QFB2~K02567	83.2	841	140	1	1	840	1	841	0.0e+00	1518.1
metaproteome~WP_115755556.1	UniRef100_A1B997~K06207	93.9	606	37	0	1	606	1	606	0.0e+00	1129.8
metaproteome~RFC33794.1	UniRef100_D9SJI7~K01933	84.1	339	54	0	20	358	10	348	6.4e-163	578.6
metaproteome~WP_116533741.1	UniRef100_A0A1U9JKN4~K01908	76.1	631	151	0	2	632	1	631	8.0e-294	1014.2
metaproteome~RGE47090.1	UniRef100_E5ASC4~K13041	68.5	197	62	0	9	205	11	207	5.9e-71	272.3
metaproteome~WP_117291645.1	UniRef100_A2SFI6~K01682	86.4	863	116	1	1	862	1	863	0.0e+00	1506.5
metaproteome~WP_117607372.1	UniRef100_Q47K70~K02338	95.1	368	18	0	1	368	1	368	5.1e-192	675.2
metaproteome~WP_117607631.1	UniRef100_Q47JC0~K01687	93.7	618	39	0	1	618	1	618	0.0e+00	1172.5
metaproteome~WP_117610020.1	UniRef100_Q478F3~K03640	93.9	181	10	1	1	181	1	180	4.9e-87	325.5
metaproteome~WP_117610071.1	UniRef100_Q477Y2~K01754	96.1	510	20	0	4	513	1	510	7.7e-287	990.7
metaproteome~WP_117610097.1	UniRef100_Q477V3~K03553	96.5	343	11	1	1	342	1	343	2.3e-178	629.8
metaproteome~RIK93028.1	UniRef100_A0A1L6HWZ2~K01915	81.0	468	89	0	3	470	4	471	1.3e-235	820.5
metaproteome~RIK98775.1	UniRef100_A0A223PBH0~K00333	82.3	417	74	0	1	417	1	417	8.3e-215	751.1
metaproteome~RIX41521.1	UniRef100_Q47FB5~K03545	90.5	433	41	0	1	433	1	433	1.1e-220	770.8
metaproteome~RIX44015.1	UniRef100_Q478F2~K03641	84.6	423	65	0	1	423	4	426	3.6e-205	719.2
metaproteome~RIX44016.1	UniRef100_Q478F3~K03640	84.0	181	28	1	1	181	1	180	2.0e-80	303.5
metaproteome~RIX44190.1	UniRef100_Q478S7~K12340	81.2	442	82	1	1	442	1	441	4.1e-196	689.1
metaproteome~RIX44646.1	UniRef100_Q47CS0~K01534	73.6	730	193	0	9	738	9	738	1.2e-296	1023.8
metaproteome~RIX46745.1	UniRef100_Q47HG1~K00525	93.5	967	59	2	1	966	1	964	0.0e+00	1865.1
metaproteome~RIX47036.1	UniRef100_Q47HW4~K00413	90.4	239	23	0	1	239	1	239	1.3e-127	460.7
metaproteome~RIX47554.1	UniRef100_Q47IZ9~K04078	93.8	96	6	0	1	96	1	96	9.7e-42	174.1
metaproteome~RIX49066.1	UniRef100_Q47J96~K02878	99.3	137	1	0	1	137	1	137	1.5e-72	276.9
metaproteome~WP_119388266.1	UniRef100_A0A192IMT2~K17321	85.7	575	79	2	2	576	4	575	1.5e-299	1033.1
metaproteome~RJP62943.1	UniRef100_A0A1B3LWE0~K00626	92.1	390	31	0	5	394	4	393	4.2e-200	702.2
metaproteome~RJX32139.1	UniRef100_A0A2G6RUY3~K07659	86.4	250	28	1	10	253	5	254	1.5e-121	440.7
metaproteome~WP_119964226.1	UniRef100_A0A0N7J9D3~K00134	92.8	332	24	0	1	332	1	332	1.4e-177	627.1
metaproteome~WP_120216826.1	UniRef100_A0A0A7PI96~K02014	86.1	710	94	2	1	707	1	708	0.0e+00	1228.8
metaproteome~WP_120217641.1	UniRef100_A0A220W9H0~K02014	78.7	732	156	0	56	787	51	782	0.0e+00	1200.7
metaproteome~RKW45808.1	UniRef100_A3RU58~K00412	74.9	470	106	3	1	461	1	467	7.8e-206	721.5
metaproteome~WP_120971754.1	UniRef100_A0A0K6HMB6~K03040	99.1	332	3	0	1	332	1	332	2.8e-181	639.4
metaproteome~WP_121240203.1	UniRef100_W0SE74~K02433	83.1	486	81	1	1	485	4	489	4.9e-235	818.5
metaproteome~WP_121240662.1	UniRef100_A1KB01~K03040	83.2	328	52	1	1	328	1	325	8.5e-154	548.1
metaproteome~WP_121240971.1	UniRef100_W0SHD4~K01868	87.9	637	77	0	1	637	1	637	0.0e+00	1170.6
metaproteome~WP_121241417.1	UniRef100_A1K5Y8~K02078	92.3	78	6	0	1	78	1	78	2.8e-31	139.0
metaproteome~WP_121427546.1	UniRef100_A0A0K1J281~K00413	93.2	250	17	0	1	250	1	250	1.4e-132	477.2
metaproteome~WP_121430001.1	UniRef100_H0PT49~K03147	96.2	638	24	0	1	638	1	638	0.0e+00	1274.2
metaproteome~WP_121456475.1	UniRef100_Q478S7~K12340	75.8	442	105	2	1	441	1	441	3.5e-179	632.9
metaproteome~WP_121456722.1	UniRef100_G8QMF3~K02996	96.2	130	5	0	1	130	1	130	8.7e-62	241.1
metaproteome~WP_121458434.1	UniRef100_Q47BS7~K01939	88.7	435	49	0	1	435	1	435	2.9e-234	815.8
metaproteome~WP_121459196.1	UniRef100_Q47I62~K00404	94.9	475	24	0	1	475	1	475	5.3e-274	948.0
metaproteome~WP_121579838.1	UniRef100_A0A0B4XGJ9~K10439	90.0	331	30	2	1	331	1	328	2.6e-166	589.7
metaproteome~RMG29854.1	UniRef100_W0TM78~K02886	78.8	274	58	0	1	274	1	274	1.7e-123	447.2
metaproteome~RMG33618.1	UniRef100_A0A090AMG6~K15864	74.8	568	143	0	1	568	14	581	1.4e-260	903.7
metaproteome~WP_123384660.1	UniRef100_A0A0P0R8N8~K00609	94.2	346	20	0	1	346	1	346	7.7e-182	641.3
metaproteome~RPG83080.1	UniRef100_A0A1C9W9B6~K01682	80.6	872	166	2	5	875	1	870	0.0e+00	1432.9
metaproteome~RPH73135.1	UniRef100_Q08ZJ4~K02965	93.4	91	6	0	1	91	1	91	1.6e-42	176.8
metaproteome~WP_124080785.1	UniRef100_A0A0G3EZC1~K01940	91.6	407	34	0	1	407	1	407	9.0e-222	774.2
metaproteome~WP_124220621.1	UniRef100_A0A0N7JA80~K00370	90.4	1264	117	1	1	1260	1	1264	0.0e+00	2452.6
metaproteome~WP_124539589.1	UniRef100_A0A1W6L794~K00962	90.6	705	65	1	1	705	1	704	0.0e+00	1234.2
metaproteome~WP_124705870.1	UniRef100_A0A1Y0G7T9~K04043	90.6	640	58	1	1	640	1	638	0.0e+00	1104.4
metaproteome~WP_125242741.1	UniRef100_A0A1W6L3S1~K03072	76.8	617	140	3	1	614	1	617	8.4e-264	914.4
metaproteome~AZO53005.1	UniRef100_X6CFD0~K07335	96.7	329	11	0	1	329	1	329	1.7e-178	630.2
metaproteome~RTK97250.1	UniRef100_Q2W349~K03738	74.7	616	153	2	1	616	1	613	2.2e-272	943.0
metaproteome~RTK99972.1	UniRef100_Q2SCV8~K02406	39.5	496	286	5	1	485	1	493	6.4e-65	253.4
metaproteome~RTL02469.1	UniRef100_A0A1I9YLI5~K08720	30.2	391	196	18	60	391	10	382	1.2e-13	82.8
metaproteome~RTL03339.1	UniRef100_Q0A5K0~K01903	67.4	386	124	1	1	384	1	386	4.3e-141	506.1
metaproteome~RTL21544.1	UniRef100_C4ZL48~K02109	96.2	157	6	0	1	157	1	157	9.6e-47	191.4
metaproteome~RTL25072.1	UniRef100_A0A1B3LNE6~K00012	81.4	420	78	0	1	420	21	440	7.6e-200	701.4
metaproteome~RTL25546.1	UniRef100_A0A0K0SUU3~K00390	70.8	240	69	1	2	241	14	252	1.6e-96	357.5
metaproteome~RTL26778.1	UniRef100_A1K711~K06207	93.4	469	31	0	1	469	136	604	8.4e-256	887.5
metaproteome~RTL27769.1	UniRef100_A0A127K3M5~K14260	81.8	435	78	1	1	434	1	435	5.3e-212	741.9
metaproteome~RTL27828.1	UniRef100_A1K7B9~K02519	80.5	954	172	3	1	954	1	940	1.7e-308	1063.5
metaproteome~RTL28268.1	UniRef100_A0A0K1J0B2~K02113	77.0	178	41	0	1	178	1	178	4.1e-70	269.2
metaproteome~RTL28476.1	UniRef100_W0SCJ8~K21563	63.5	233	80	2	1	231	1	230	1.1e-78	298.1
metaproteome~RTL29041.1	UniRef100_H0Q1F1~K02406	73.5	287	64	2	1	284	1	278	2.2e-89	334.0
metaproteome~RTL29053.1	UniRef100_A1K9E6~K00855	79.9	289	58	0	3	291	1	289	1.9e-136	490.3
metaproteome~RTL29305.1	UniRef100_A1K3G7~K00948	87.7	316	39	0	1	316	1	316	3.1e-153	546.2
metaproteome~RTL29411.1	UniRef100_A0A221KFP6~K01915	91.0	469	42	0	4	472	3	471	9.3e-263	910.6
metaproteome~RTL29508.1	UniRef100_A0A127Q9K0~K02674	39.8	971	457	32	1	916	363	1260	3.2e-158	564.3
metaproteome~RTL30493.1	UniRef100_A1KBP7~K04042	82.2	450	80	0	1	450	1	450	4.2e-212	742.3
metaproteome~RTL30765.1	UniRef100_A0A290ZL16~K02305	83.0	141	24	0	1	141	1	141	2.6e-67	259.6
metaproteome~RTL30820.1	UniRef100_A0A290ZN94~K04567	88.4	378	44	0	2	379	121	498	1.7e-198	696.8
metaproteome~RTL31473.1	UniRef100_A1K3X7~K01962	87.5	320	40	0	1	320	1	320	5.4e-161	572.0
metaproteome~RTL31946.1	UniRef100_H0PWP2~K00632	85.5	399	57	1	1	398	1	399	1.8e-190	670.2
metaproteome~RTL31953.1	UniRef100_H0PT92~K02670	85.4	378	54	1	1	378	1	377	1.6e-185	653.7
metaproteome~RTL33014.1	UniRef100_A0A290ZQP2~K03641	72.2	410	114	0	18	427	22	431	4.4e-171	605.9
metaproteome~RTL33206.1	UniRef100_Q47GQ6~K02939	75.7	148	36	0	1	148	1	148	3.8e-53	212.6
metaproteome~RTL33295.1	UniRef100_A0A140IDL9~K00332	68.7	201	62	1	1	200	1	201	8.7e-77	291.6
metaproteome~RTL33524.1	UniRef100_A0A0K1J9K3~K02899	94.3	87	5	0	1	87	1	87	2.7e-38	162.5
metaproteome~RTL34218.1	UniRef100_H0PUJ2~K02988	86.9	175	22	1	1	175	1	174	3.2e-67	259.6
metaproteome~RTL34222.1	UniRef100_A0A127K778~K02881	87.2	117	15	0	1	117	1	117	1.0e-45	187.6
metaproteome~RTL34810.1	UniRef100_A1K992~K00798	88.0	183	22	0	1	183	1	183	2.6e-88	329.7
metaproteome~RTL36445.1	UniRef100_Q128T1~K16090	62.7	738	258	4	1	722	1	737	2.4e-270	936.4
metaproteome~RTL38234.1	UniRef100_C6WWP4~K00384	88.6	315	36	0	1	315	1	315	8.8e-156	554.7
metaproteome~RTL38285.1	UniRef100_H0PXF3~K03526	86.8	402	53	0	11	412	15	416	1.2e-197	694.1
metaproteome~RTL38286.1	UniRef100_A0A0K1J1L0~K01892	81.9	431	76	1	3	431	9	439	7.8e-208	728.0
metaproteome~RTL38629.1	UniRef100_A0A1U9JL25~K03561	67.2	241	74	2	1	241	1	236	1.8e-84	317.4
metaproteome~RTL39948.1	UniRef100_A0A127KA86~K00566	83.7	363	59	0	6	368	2	364	5.5e-186	655.2
metaproteome~RTL40429.1	UniRef100_A0A0U3EXQ9~K02660	67.6	793	238	6	1	789	1	778	3.5e-238	829.7
metaproteome~RTL40456.1	UniRef100_C6X7B2~K03594	75.0	156	39	0	1	156	1	156	3.7e-62	242.7
metaproteome~RTL41618.1	UniRef100_Q5NZ91~K00605	78.0	359	79	0	1	359	1	359	3.6e-158	562.8
metaproteome~RTL42948.1	UniRef100_B8F0F3~K15725	32.4	386	251	2	57	433	36	420	1.2e-25	122.9
metaproteome~RTL46567.1	UniRef100_A0A1L6L570~K06907	53.9	701	246	15	1	683	145	786	1.9e-187	661.0
metaproteome~RTL46682.1	UniRef100_A0A0M4P7P7~K03285	30.6	395	232	13	5	390	7	368	2.6e-19	101.7
metaproteome~RTL55541.1	UniRef100_W0SIB4~K01965	80.0	671	128	1	1	671	1	665	0.0e+00	1079.7
metaproteome~RTL57702.1	UniRef100_W0SDL6~K02470	80.4	827	153	4	1	825	1	820	0.0e+00	1329.3
metaproteome~WP_126303824.1	UniRef100_A0A181CFG5~K01940	88.9	434	48	0	1	434	1	434	1.1e-228	797.3
metaproteome~WP_126446303.1	UniRef100_W0SCX3~K01872	79.5	873	179	0	1	873	1	873	0.0e+00	1386.3
metaproteome~RUQ29426.1	UniRef100_A0A1L7AI94~K01624	74.7	352	89	0	3	354	12	363	1.2e-150	537.7
metaproteome~RUQ36144.1	UniRef100_Q0A5K0~K01903	64.1	390	137	2	1	388	1	389	3.1e-131	473.4
metaproteome~RUQ39547.1	UniRef100_W6KCB2~K00074	71.7	297	84	0	2	298	1	297	9.8e-117	424.9
metaproteome~RUQ40449.1	UniRef100_C7RNN1~K00134	90.0	331	33	0	1	331	1	331	4.5e-171	605.5
metaproteome~WP_127121670.1	UniRef100_Q1INS8~K00248	48.0	598	307	3	3	600	4	597	1.5e-148	531.6
metaproteome~WP_127815209.1	UniRef100_A0A1Y0EKV5~K06997	86.7	271	36	0	1	271	1	271	9.5e-127	458.0
metaproteome~WP_127860425.1	UniRef100_Q98IH9~K04077	97.0	542	16	0	1	542	1	542	5.3e-286	988.0
metaproteome~WP_128003175.1	UniRef100_A0A1W6L3L9~K02876	78.3	143	31	0	1	143	1	143	8.5e-50	201.4
metaproteome~RWA51401.1	UniRef100_Q0K7B1~K02913	100.0	50	0	0	11	60	7	56	2.2e-20	102.4
metaproteome~RWC34567.1	UniRef100_G6YGK9~K01999	91.6	371	31	0	1	371	1	371	1.9e-194	683.3
metaproteome~WP_128198356.1	UniRef100_I0HKY8~K02926	89.1	211	18	1	1	211	1	206	7.2e-98	361.7
metaproteome~WP_128198914.1	UniRef100_A0A1W6L837~K01647	88.3	436	51	0	1	436	1	436	7.1e-233	811.2
metaproteome~RYE05967.1	UniRef100_Q2RQU6~K02358	76.5	396	91	1	1	394	1	396	1.6e-175	620.5
metaproteome~RYF81611.1	UniRef100_B9MB77~K02965	96.7	92	3	0	1	92	1	92	3.6e-46	188.7
metaproteome~RYH33811.1	UniRef100_A0A1C3K1G7~K04488	95.3	127	6	0	1	127	1	127	5.4e-64	248.4
metaproteome~RYH68118.1	UniRef100_E3HT19~K03043	94.5	1370	75	0	1	1370	1	1370	0.0e+00	2561.2
metaproteome~RYY99592.1	UniRef100_A0A172TUS4~K00376	81.2	671	119	4	5	673	7	672	0.0e+00	1148.7
metaproteome~RYZ74454.1	UniRef100_G7URX8~K02986	94.7	209	11	0	1	209	1	209	3.8e-107	392.5
metaproteome~RZI44368.1	UniRef100_G0AEK6~K02115	87.6	290	35	1	1	289	1	290	1.3e-134	484.2
metaproteome~RZI44785.1	UniRef100_A0A0K1K4E3~K07180	90.3	640	62	0	1	640	1	640	0.0e+00	1183.7
metaproteome~RZL00001.1	UniRef100_A0A0G3BLL1~K11907	80.9	885	163	2	1	884	27	906	0.0e+00	1404.8
metaproteome~RZO80198.1	UniRef100_B3SCG5~K02927	85.9	92	13	0	7	98	1	92	6.6e-34	148.3
metaproteome~WP_130431059.1	UniRef100_F3LLH6~K00134	89.2	332	35	1	1	332	1	331	5.5e-169	598.6
metaproteome~TAD90173.1	UniRef100_G7Z7L3~K01251	87.7	432	53	0	1	432	1	432	1.3e-223	780.4
metaproteome~TAF74398.1	UniRef100_Q11YW5~K04564	79.1	201	42	0	1	201	1	201	4.6e-94	349.0
metaproteome~TAG34587.1	UniRef100_Q12G91~K02931	96.1	178	7	0	14	191	2	179	2.0e-91	340.1
metaproteome~TAG83693.1	UniRef100_A0A0U3LFN3~K02355	84.4	615	95	1	1	614	1	615	2.9e-309	1065.4
metaproteome~TAH42745.1	UniRef100_A0A290ZK05~K01963	95.2	290	14	0	1	290	1	290	3.7e-153	545.8
metaproteome~TAH45649.1	UniRef100_A0A290ZPU2~K02601	98.9	177	2	0	1	177	1	177	6.7e-97	358.2
metaproteome~TAH52643.1	UniRef100_A0A290ZIV5~K00413	88.4	251	29	0	1	251	1	251	1.5e-126	457.2
metaproteome~TAJ32927.1	UniRef100_A4YRI5~K04077	85.4	536	78	0	1	536	1	536	1.1e-251	874.0
metaproteome~TAK53346.1	UniRef100_A0A127FDI8~K02111	82.8	513	88	0	1	513	1	513	1.6e-239	833.6
metaproteome~TAK66595.1	UniRef100_A0A1P8FI05~K02358	88.6	396	45	0	1	396	1	396	3.0e-206	722.6
metaproteome~TAK87399.1	UniRef100_W7VSD3~K03744	82.7	196	34	0	1	196	2	197	2.7e-86	323.2
metaproteome~TAK87625.1	UniRef100_A0A0G3BNE3~K11900	81.1	497	94	0	1	497	1	497	5.1e-243	845.1
metaproteome~TAL76248.1	UniRef100_F4GQM1~K01951	87.1	528	68	0	1	528	1	528	5.3e-275	951.4
metaproteome~TAL86698.1	UniRef100_N0BDU8~K00371	79.5	511	102	2	1	510	1	509	1.5e-253	880.2
metaproteome~TAN52660.1	UniRef100_I3U9I6~K03147	83.5	393	65	0	1	393	133	525	2.0e-202	709.9
metaproteome~WP_130968364.1	UniRef100_B1XWU5~K03802	79.4	861	171	2	1	855	1	861	0.0e+00	1367.8
metaproteome~WP_130997957.1	UniRef100_A0A0K0HM31~K02358	100.0	290	0	0	1	290	105	394	1.8e-163	580.1
metaproteome~WP_131111132.1	UniRef100_W0SIR8~K03286	68.6	223	63	4	5	226	4	220	4.1e-75	286.2
metaproteome~WP_131310112.1	UniRef100_A0A2A6N057~K11900	82.3	479	82	1	19	494	22	500	1.5e-234	817.0
metaproteome~WP_132570931.1	UniRef100_A0A0U3EDR1~K03286	82.2	219	37	1	1	219	1	217	1.3e-78	297.7
metaproteome~WP_132572777.1	UniRef100_B1Y5E7~K22348	84.3	470	73	1	1	469	1	470	1.9e-247	859.8
metaproteome~WP_133314182.1	UniRef100_A0A068SNE9~K01647	96.0	429	17	0	1	429	1	429	5.0e-247	858.2
metaproteome~TDQ47100.1	UniRef100_A0A193LKR1~K15864	65.9	677	228	2	31	704	2	678	1.7e-273	946.8
metaproteome~WP_133587753.1	UniRef100_A1K794~K14260	87.6	442	49	1	1	436	1	442	4.5e-227	792.0
metaproteome~WP_133590430.1	UniRef100_A0A290ZUN9~K03040	93.6	327	19	2	1	326	1	326	3.5e-168	595.9
metaproteome~WP_133590466.1	UniRef100_A1KB21~K02982	96.5	260	8	1	1	259	1	260	2.6e-126	456.4
metaproteome~WP_133590539.1	UniRef100_A0A290ZPT6~K01897	82.0	650	113	1	1	646	1	650	0.0e+00	1084.7
metaproteome~WP_133595834.1	UniRef100_A0A060NQ28~K01676	87.5	513	64	0	1	513	1	513	2.2e-265	919.5
metaproteome~TEX44231.1	UniRef100_A0A0K1NG50~K16089	56.2	692	280	8	21	702	29	707	1.5e-216	757.7
metaproteome~TEX46053.1	UniRef100_Q47JK8~K02666	70.2	717	200	7	7	721	11	715	1.2e-274	950.7
metaproteome~TEX46217.1	UniRef100_Q47F83~K06142	89.1	156	17	0	1	156	1	156	1.5e-60	237.3
metaproteome~TEX46895.1	UniRef100_Q47IH1~K00600	92.8	416	30	0	1	416	1	416	1.1e-222	777.3
metaproteome~TEX49027.1	UniRef100_Q47B77~K01933	92.6	351	21	2	1	350	1	347	3.6e-179	632.5
metaproteome~TEX49107.1	UniRef100_Q47EH3~K02911	93.2	59	4	0	1	59	1	59	3.9e-25	118.2
metaproteome~TEX50086.1	UniRef100_Q47GQ6~K02939	86.5	148	20	0	1	148	1	148	6.9e-63	245.0
metaproteome~TEX50126.1	UniRef100_Q3ASZ7~K00721	48.9	307	149	4	12	318	3	301	4.1e-71	273.5
metaproteome~BBG72102.1	UniRef100_N6Y2Y0~K01895	80.4	654	127	1	1	653	1	654	0.0e+00	1124.4
metaproteome~BBG73684.1	UniRef100_Q47DK7~K00088	85.0	487	73	0	1	487	1	487	3.2e-234	815.8
metaproteome~WP_135451108.1	UniRef100_A0A249PA87~K02027	84.6	547	77	4	1	541	1	546	1.9e-272	943.0
metaproteome~WP_136348850.1	UniRef100_A0A1H5UNS1~K00766	87.3	346	44	0	1	346	1	346	1.5e-164	583.9
metaproteome~WP_136383560.1	UniRef100_G8QJC3~K15987	79.7	684	133	2	1	678	1	684	5.8e-290	1001.5
metaproteome~WP_136385155.1	UniRef100_A0A1H5RQV0~K09458	91.7	411	34	0	1	411	1	411	2.9e-220	769.2
metaproteome~WP_136385793.1	UniRef100_A1KBQ6~K02666	71.8	721	188	5	1	720	1	707	7.7e-285	984.6
metaproteome~WP_136960488.1	UniRef100_M4ZD99~K02058	66.8	358	119	0	1	358	1	358	7.9e-145	518.5
metaproteome~WP_137098281.1	UniRef100_A0A0B5E7D1~K00023	84.1	239	38	0	1	239	1	239	2.1e-109	400.2
metaproteome~WP_137098945.1	UniRef100_A0A089NTL1~K00371	86.2	509	66	2	1	505	1	509	2.8e-273	945.7
metaproteome~WP_137098985.1	UniRef100_A0A126NZL2~K05813	75.5	437	106	1	4	439	4	440	1.7e-205	720.3
metaproteome~WP_137101346.1	UniRef100_A8I2F4~K00031	87.3	402	51	0	1	402	1	402	6.7e-209	731.5
metaproteome~WP_137101897.1	UniRef100_A0A1D7UAA5~K01999	77.9	394	84	2	5	396	8	400	1.7e-172	610.5
metaproteome~WP_137102142.1	UniRef100_Q3AQX6~K03762	50.3	543	223	8	6	537	18	524	2.4e-129	467.6
metaproteome~TKT73400.1	UniRef100_B6JFY2~K01689	92.3	427	33	0	1	427	1	427	4.4e-219	765.4
metaproteome~sp|P75022.1|EFTU_RHIRD	UniRef100_Q8UE16~K02358	99.7	391	1	0	1	391	1	391	1.1e-221	773.9
metaproteome~AAD43988.1	UniRef100_A0A083ZME0~K00135	99.4	484	3	0	1	484	1	484	2.5e-271	939.1
metaproteome~AAQ62397.1	UniRef100_A0A0F7K1B2~K02358	82.1	396	71	0	1	396	1	396	1.5e-192	677.2
metaproteome~AAZ47823.1	UniRef100_Q47BF8~K03704	100.0	72	0	0	1	72	1	72	1.9e-34	149.4
metaproteome~CAL93764.1	UniRef100_A1K4K9~K00031	100.0	425	0	0	1	425	1	425	2.4e-249	865.9
metaproteome~ABX33047.1	UniRef100_A4SV80~K03386	62.0	163	62	0	25	187	1	163	9.9e-54	214.9
metaproteome~ABX34175.1	UniRef100_A9BUR7~K03981	100.0	272	0	0	1	272	1	272	2.7e-153	546.2
metaproteome~ABX35106.1	UniRef100_A9BVN9~K14652	100.0	389	0	0	1	389	1	389	3.3e-221	772.3
metaproteome~ABX36524.1	UniRef100_A9BLN9~K04063	100.0	165	0	0	1	165	1	165	6.9e-88	328.2
metaproteome~EDU59653.1	UniRef100_A0A140NJC6~K00029	99.9	759	1	0	2	760	1	759	0.0e+00	1484.9
metaproteome~ACF98171.1	UniRef100_Q5P7W3~K15864	75.2	565	138	2	16	579	15	578	1.9e-262	909.8
metaproteome~EER61641.1	UniRef100_K0I7L9~K03592	92.1	480	38	0	16	495	1	480	8.0e-249	864.4
metaproteome~CCD39076.1	UniRef100_R4WIW0~K02926	99.0	206	2	0	1	206	1	206	6.8e-109	398.3
metaproteome~BAL08456.1	UniRef100_G7DHM3~K04078	100.0	133	0	0	1	133	1	133	6.8e-70	268.1
metaproteome~CCG96484.1	UniRef100_H8WE90~K00376	100.0	634	0	0	1	634	1	634	0.0e+00	1313.1
metaproteome~EKE09909.1	UniRef100_A0A060DK19~K03640	49.7	167	75	3	1	167	1	158	1.7e-33	147.5
metaproteome~EKE16683.1	UniRef100_Q47HR6~K09794	75.0	88	22	0	1	88	1	88	2.9e-32	142.5
metaproteome~EKE16926.1	UniRef100_Q47DA6~K02474	88.0	426	51	0	1	426	1	426	2.0e-219	766.5
metaproteome~EKE17214.1	UniRef100_A0A0A0Z5P7~K05594	36.9	103	65	0	2	104	4	106	3.3e-11	72.8
metaproteome~EKE17404.1	UniRef100_Q47J80~K02952	95.8	120	5	0	1	120	1	120	3.2e-58	229.2
metaproteome~EKU98927.1	UniRef100_B0C4G1~K03782	83.9	731	118	0	13	743	1	731	0.0e+00	1302.7
metaproteome~ENO76668.1	UniRef100_A0A127KB54~K03644	99.4	315	2	0	5	319	1	315	9.0e-185	651.0
metaproteome~ENO97949.1	UniRef100_N6XXW6~K00404	98.5	476	7	0	4	479	1	476	4.0e-277	958.4
metaproteome~WP_002924997.1	UniRef100_A0A127K7F0~K00262	96.2	447	17	0	1	447	1	447	4.9e-253	878.2
metaproteome~WP_002931714.1	UniRef100_N6XHG8~K01626	91.4	360	31	0	1	360	1	360	1.1e-191	674.1
